rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply
False,2017-08-26 09:33:20,2017-08-26 09:33:20,118,resign,black,7+2,1431,1289,A40,Englund Gambit Declined |  Reversed French,3
False,2017-08-26 09:33:20,2017-08-26 09:33:20,34,resign,black,7+2,1289,1484,C50,Giuoco Piano,6
False,2017-08-26 09:33:20,2017-08-26 09:33:20,60,resign,black,7+2,1289,1810,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5
False,2017-08-26 09:33:20,2017-08-26 09:33:20,66,resign,black,7+2,1806,1289,C44,Scotch Game,5
False,2017-08-25 16:53:20,2017-08-25 16:53:20,21,outoftime,white,5+8,1289,1500,C41,Philidor Defense #3,5
True,2017-08-25 14:06:40,2017-08-25 14:06:40,73,mate,white,15+1,1409,1297,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
True,2017-08-25 11:20:00,2017-08-25 14:06:40,159,mate,white,15+1,1280,1485,C55,Italian Game: Anti-Fried Liver Defense,6
False,2017-08-24 18:40:00,2017-08-24 18:40:00,74,resign,white,15+0,1280,1211,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
False,2017-08-24 18:40:00,2017-08-24 18:40:00,28,mate,black,15+0,1211,1280,A00,Crab Opening,3
True,2017-08-24 13:06:40,2017-08-24 13:06:40,112,mate,black,10+0,1281,1765,C41,Philidor Defense #4,6
True,2017-08-23 17:40:00,2017-08-23 17:40:00,104,resign,black,15+1,1288,1454,C42,Petrov's Defense,4
True,2017-08-23 17:40:00,2017-08-23 17:40:00,40,mate,black,15+1,1560,1270,D07,Queen's Gambit Refused: Chigorin Defense #2,5
True,2017-08-23 17:40:00,2017-08-23 17:40:00,44,mate,black,15+1,1274,1534,B27,Sicilian Defense: Jalalabad Variation,4
True,2017-08-23 17:40:00,2017-08-23 17:40:00,150,draw,draw,15+1,1259,1663,C55,Italian Game: Anti-Fried Liver Defense,6
True,2017-08-22 13:53:20,2017-08-22 13:53:20,60,mate,black,10+0,1614,1238,D02,Queen's Pawn Game: London System,5
True,2017-08-22 11:06:40,2017-08-22 13:53:20,37,mate,white,10+0,1221,1417,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11
True,2017-08-21 18:26:40,2017-08-21 18:26:40,88,outoftime,black,10+0,1222,1732,B32,Sicilian Defense: Open #3,7
True,2017-08-21 07:20:00,2017-08-21 10:06:40,113,mate,white,10+0,1232,1234,C68,Ruy Lopez: Exchange Variation,7
True,2017-08-18 23:46:40,2017-08-19 02:33:20,55,mate,white,20+5,1240,1219,C42,Russian Game: Damiano Variation |  Kholmov Gambit,8
True,2017-08-17 03:20:00,2017-08-17 03:20:00,135,mate,white,10+0,1590,1600,A22,English Opening: Carls-Bremen System,5
True,2017-08-09 00:53:20,2017-08-09 00:53:20,137,draw,draw,10+0,1568,1617,C50,Italian Game,5
True,2017-08-06 00:40:00,2017-08-06 00:40:00,97,outoftime,white,10+0,1500,1358,C46,Four Knights Game,6
False,2017-08-23 01:00:00,2017-08-23 01:00:00,33,resign,black,10+2,1384,1325,B07,Pirc Defense #4,2
False,2017-08-22 22:13:20,2017-08-22 22:13:20,29,resign,black,30+0,1384,1265,A06,Zukertort Opening: Old Indian Attack,3
False,2017-08-22 22:13:20,2017-08-22 22:13:20,55,resign,black,2+10,1384,1950,A04,Zukertort Opening: Sicilian Invitation,2
True,2017-08-21 01:46:40,2017-08-21 01:46:40,91,resign,white,20+10,1377,1249,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-08-21 01:46:40,2017-08-21 01:46:40,53,resign,white,9+0,1375,1389,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
True,2017-08-20 20:13:20,2017-08-20 20:13:20,49,mate,white,10+2,1378,1361,C41,Philidor Defense,5
True,2017-08-20 20:13:20,2017-08-20 20:13:20,48,mate,black,10+2,1261,1371,B07,King's Pawn Game: Maroczy Defense,4
True,2017-08-20 20:13:20,2017-08-20 20:13:20,20,resign,black,10+9,1380,1429,B30,Sicilian Defense: Old Sicilian,4
True,2017-08-20 17:26:40,2017-08-20 17:26:40,87,mate,white,10+0,1369,1368,C42,Russian Game: Damiano Variation,6
True,2017-08-20 17:26:40,2017-08-20 17:26:40,11,resign,white,10+0,1290,1371,C77,Ruy Lopez: Morphy Defense |  Mackenzie Variation,9
True,2017-08-19 02:33:20,2017-08-19 02:33:20,110,draw,draw,15+3,1372,1326,B00,St. George Defense,2
True,2017-08-19 02:33:20,2017-08-19 02:33:20,24,resign,white,6+7,1361,1383,A00,Van't Kruijs Opening,1
True,2017-08-18 23:46:40,2017-08-18 23:46:40,23,resign,white,15+15,1217,1399,A22,English Opening: King's English Variation |  Two Knights Variation,4
True,2017-08-18 01:33:20,2017-08-18 01:33:20,81,mate,white,15+30,1387,1447,C60,Ruy Lopez,5
False,2017-08-18 01:33:20,2017-08-18 01:33:20,34,resign,black,20+0,1474,1387,B01,Scandinavian Defense,2
True,2017-08-17 22:46:40,2017-08-17 22:46:40,103,mate,white,15+2,1377,1351,C41,Philidor Defense #2,4
True,2017-08-17 22:46:40,2017-08-17 22:46:40,29,resign,black,30+10,1389,1339,C40,King's Pawn Game: McConnell Defense,4
False,2017-08-16 21:46:40,2017-08-16 21:46:40,22,resign,black,30+15,1389,1400,C41,Philidor Defense #2,4
False,2017-08-16 21:46:40,2017-08-16 21:46:40,38,resign,white,10+0,1849,1389,C44,Scotch Game,5
True,2017-08-16 02:20:00,2017-08-16 02:20:00,46,mate,black,8+0,1395,1378,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
True,2017-08-16 02:20:00,2017-08-16 02:20:00,23,outoftime,white,5+5,1370,1257,C61,Ruy Lopez: Bird Variation,6
True,2017-08-15 23:33:20,2017-08-15 23:33:20,31,resign,white,10+3,1360,1332,B00,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,5
False,2017-08-14 19:46:40,2017-08-14 19:46:40,51,resign,white,10+0,1311,1360,C21,King's Pawn Game: Beyer Gambit,4
False,2017-08-14 19:46:40,2017-08-14 19:46:40,87,mate,white,20+0,1714,1360,C64,Ruy Lopez: Classical Variation,6
True,2017-08-14 17:00:00,2017-08-14 17:00:00,31,mate,white,45+30,1354,1217,C50,Italian Game,5
True,2017-08-14 14:13:20,2017-08-14 14:13:20,38,resign,black,15+15,1245,1346,D20,Queen's Gambit Accepted: Old Variation,5
False,2017-08-14 03:06:40,2017-08-14 03:06:40,43,resign,white,10+4,1346,1099,C55,Italian Game: Anti-Fried Liver Defense,6
True,2017-08-13 18:46:40,2017-08-13 18:46:40,105,resign,white,9+2,1336,1287,A07,King's Indian Attack: Keres Variation #2,4
False,2017-08-17 22:46:40,2017-08-17 22:46:40,87,outoftime,white,10+0,1580,1555,A10,English Opening: Anglo-Scandinavian Defense,2
False,2017-08-17 22:46:40,2017-08-17 22:46:40,36,mate,black,10+0,1555,1580,B40,Sicilian Defense: Marshall Counterattack,6
True,2017-08-17 22:46:40,2017-08-17 22:46:40,38,resign,black,6+6,1649,1547,C02,French Defense: Advance Variation #4,6
True,2017-08-17 22:46:40,2017-08-17 22:46:40,110,resign,black,8+0,1426,1527,C00,French Defense: Knight Variation,3
True,2017-08-16 21:46:40,2017-08-16 21:46:40,48,resign,black,15+0,1557,1547,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
False,2017-08-16 19:00:00,2017-08-16 21:46:40,95,mate,white,5+8,1557,1607,E20,Nimzo-Indian Defense #2,5
False,2017-08-16 19:00:00,2017-08-16 19:00:00,70,mate,black,5+8,1607,1557,A02,Bird Opening,1
False,2017-08-16 19:00:00,2017-08-16 19:00:00,42,resign,white,10+0,1557,1632,B32,Sicilian Defense: Open #3,7
True,2017-03-23 17:26:40,2017-03-23 17:26:40,177,outoftime,white,10+3,1535,1609,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,11
True,2017-03-23 17:26:40,2017-03-23 17:26:40,114,mate,black,10+2,1713,1558,A00,Hungarian Opening: Indian Defense,2
True,2017-03-23 17:26:40,2017-03-23 17:26:40,57,resign,white,10+2,1497,1730,B00,Owen Defense,2
True,2017-03-23 14:40:00,2017-03-23 17:26:40,57,resign,white,7+3,1437,1552,C50,Italian Game,5
False,2016-09-02 18:13:20,2016-09-02 18:13:20,82,draw,draw,10+0,1516,1552,A03,Bird Opening,2
True,2016-08-13 14:53:20,2016-08-13 14:53:20,29,mate,white,7+3,1513,1456,B54,Sicilian Defense,5
True,2015-08-31 03:00:00,2015-08-31 03:00:00,70,resign,black,10+0,1355,1478,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
True,2017-08-29 12:33:20,2017-08-29 12:33:20,97,mate,white,10+0,1638,1614,C55,Italian Game: Anti-Fried Liver Defense,6
True,2017-08-29 01:26:40,2017-08-29 04:13:20,99,resign,white,6+5,1613,1934,B12,Caro-Kann Defense: Maroczy Variation |  Maroczy Gambit,11
False,2017-08-29 01:26:40,2017-08-29 01:26:40,74,resign,black,10+0,1865,1613,D03,Queen's Pawn Game: Torre Attack,5
True,2017-08-29 01:26:40,2017-08-29 01:26:40,48,mate,black,8+0,1776,1587,D00,Queen's Pawn Game,2
True,2017-08-28 00:26:40,2017-08-28 00:26:40,77,mate,white,15+0,1568,1593,C10,French Defense: Marshall Variation,6
True,2017-08-28 00:26:40,2017-08-28 00:26:40,80,resign,black,15+0,1605,1546,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
True,2017-08-28 00:26:40,2017-08-28 00:26:40,35,resign,white,8+0,1518,1709,B00,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,5
True,2017-08-28 00:26:40,2017-08-28 00:26:40,33,resign,white,10+0,1728,1527,D31,Semi-Slav Defense: Noteboom Variation,8
True,2017-08-27 21:40:00,2017-08-27 21:40:00,87,mate,white,10+0,1515,1379,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-08-27 21:40:00,2017-08-27 21:40:00,40,resign,black,10+0,1538,1501,B06,Robatsch (Modern) Defense,4
True,2017-08-27 21:40:00,2017-08-27 21:40:00,54,resign,black,10+0,1511,1516,D30,Queen's Gambit Declined,4
True,2017-08-27 21:40:00,2017-08-27 21:40:00,67,resign,black,10+0,1464,1495,C69,Ruy Lopez: Exchange Variation |  Normal Variation,9
True,2017-08-27 21:40:00,2017-08-27 21:40:00,21,mate,white,10+0,1470,1475,C40,King's Pawn Game: Damiano Defense,4
True,2017-08-27 21:40:00,2017-08-27 21:40:00,14,mate,black,10+0,1490,1440,C50,Italian Game: Schilling-Kostic Gambit,6
False,2017-08-13 16:00:00,2017-08-13 18:46:40,71,resign,white,15+15,1611,1974,D41,Queen's Gambit Declined: Semi-Tarrasch |  San Sebastian Variation,18
True,2017-08-13 13:13:20,2017-08-13 13:13:20,72,outoftime,black,10+0,1611,1945,E20,Nimzo-Indian Defense: Ragozin Variation,8
True,2017-08-13 04:53:20,2017-08-13 04:53:20,62,resign,black,10+0,1584,1611,A31,English Opening: Symmetrical Variation |  Anti-Benoni Variation,5
True,2017-08-13 02:06:40,2017-08-13 02:06:40,48,resign,black,10+0,1942,1611,A00,Van't Kruijs Opening,1
True,2017-08-12 15:00:00,2017-08-12 15:00:00,6,outoftime,black,10+2,1217,1611,C46,Four Knights Game,6
True,2017-08-12 15:00:00,2017-08-12 15:00:00,69,draw,draw,20+0,1611,2059,D46,Semi-Slav Defense: Chigorin Defense,12
True,2017-08-12 01:06:40,2017-08-12 01:06:40,72,resign,white,15+15,1611,1478,B27,Sicilian Defense: Quinteros Variation,4
True,2017-08-12 01:06:40,2017-08-12 01:06:40,40,mate,black,15+15,1486,1552,C44,King's Pawn Game: Dresden Opening,5
True,2017-08-12 01:06:40,2017-08-12 01:06:40,29,mate,white,15+15,1453,1496,B06,Modern Defense,2
True,2017-08-12 01:06:40,2017-08-12 01:06:40,44,resign,white,15+15,1340,1326,A40,English Defense #2,2
True,2017-08-12 01:06:40,2017-08-12 01:06:40,59,mate,white,10+0,1532,1500,C00,French Defense: Steinitz Attack,3
True,2017-08-31 00:40:00,2017-08-31 00:40:00,115,resign,white,10+0,1560,1557,C34,King's Gambit Accepted |  Fischer Defense,6
True,2017-08-31 00:40:00,2017-08-31 00:40:00,70,resign,black,10+0,1571,1577,A03,Bird Opening: Dutch Variation,2
True,2017-08-31 00:40:00,2017-08-31 00:40:00,36,resign,black,10+0,1580,1617,A03,Bird Opening,2
True,2017-08-29 23:40:00,2017-08-29 23:40:00,83,resign,white,10+0,1531,1593,C46,Four Knights Game: Gunsberg Variation,7
True,2017-08-29 23:40:00,2017-08-29 23:40:00,99,draw,draw,10+0,1449,1597,C48,Four Knights Game: Ranken Variation,9
True,2017-08-28 19:53:20,2017-08-28 22:40:00,43,resign,white,10+0,1743,1604,C34,King's Gambit Accepted |  Schallopp Defense,6
True,2017-08-28 19:53:20,2017-08-28 19:53:20,89,resign,white,10+0,1604,1614,C48,Four Knights Game: Spanish Variation |  Classical Variation,8
True,2017-08-23 20:26:40,2017-08-23 20:26:40,96,resign,black,10+0,1550,1605,D00,Queen's Pawn Game: Mason Attack,3
False,2017-08-23 03:46:40,2017-08-23 03:46:40,116,mate,black,10+0,1630,1605,C42,Petrov's Defense #5,8
False,2017-08-22 22:13:20,2017-08-22 22:13:20,78,mate,black,15+0,1475,1605,A00,Hungarian Opening,1
False,2017-08-22 22:13:20,2017-08-22 22:13:20,77,mate,white,15+0,1605,1475,A02,Bird Opening,1
False,2017-08-22 22:13:20,2017-08-22 22:13:20,70,mate,black,15+0,1475,1605,C20,King's Pawn Opening: 2.b3,3
False,2017-08-22 19:26:40,2017-08-22 19:26:40,27,resign,white,10+0,1570,1605,C42,Russian Game: Cochrane Gambit,7
False,2017-08-22 16:40:00,2017-08-22 16:40:00,102,resign,black,10+0,1605,1500,A02,Bird Opening,1
False,2017-08-22 16:40:00,2017-08-22 16:40:00,21,resign,white,10+0,1500,1605,C47,Four Knights Game: Italian Variation |  Noa Gambit,9
False,2017-08-22 16:40:00,2017-08-22 16:40:00,33,resign,white,10+0,1605,1500,A02,Bird Opening,1
False,2017-08-22 05:33:20,2017-08-22 05:33:20,74,resign,black,10+0,1513,1605,C42,Russian Game: Urusov Gambit,5
True,2017-09-01 12:46:40,2017-09-01 12:46:40,65,resign,white,25+5,1790,1874,A00,Polish Opening,1
True,2017-09-01 12:46:40,2017-09-01 12:46:40,81,resign,white,25+5,1864,1805,B24,Sicilian Defense: Closed Variation |  Fianchetto Variation,5
True,2017-08-31 22:53:20,2017-08-31 22:53:20,45,resign,black,25+5,1496,1861,A45,Indian Game: Tartakower Attack,3
True,2017-08-31 17:20:00,2017-08-31 17:20:00,52,resign,white,25+5,1851,1853,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
True,2017-08-31 14:33:20,2017-08-31 14:33:20,51,resign,white,10+0,1861,1863,B11,Caro-Kann Defense,4
True,2017-08-31 14:33:20,2017-08-31 14:33:20,48,draw,draw,10+0,1618,1609,C00,French Defense: Knight Variation,3
True,2017-08-31 14:33:20,2017-08-31 14:33:20,20,resign,black,10+0,1620,1607,A00,Van't Kruijs Opening,1
True,2017-08-31 14:33:20,2017-08-31 14:33:20,50,mate,black,10+0,1621,1496,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
True,2017-08-31 14:33:20,2017-08-31 14:33:20,98,resign,black,10+0,1633,1581,C41,Philidor Defense #3,5
True,2017-08-31 14:33:20,2017-08-31 14:33:20,106,mate,black,10+0,1623,1623,C60,Ruy Lopez: Cozio Defense,6
True,2017-08-31 14:33:20,2017-08-31 14:33:20,19,resign,white,10+0,1612,1614,C50,Italian Game,5
True,2017-08-31 14:33:20,2017-08-31 14:33:20,22,resign,white,10+0,1605,1624,C50,Italian Game: Giuoco Pianissimo |  Normal,8
True,2017-08-29 23:40:00,2017-08-29 23:40:00,114,draw,draw,10+0,1693,1621,E61,Indian Game: West Indian Defense,4
True,2017-08-29 23:40:00,2017-08-29 23:40:00,69,resign,black,10+0,1631,1684,B50,Sicilian Defense,4
True,2017-08-29 23:40:00,2017-08-29 23:40:00,34,mate,black,10+0,1636,1619,C53,Italian Game: Classical Variation |  Closed Variation,8
True,2017-08-29 23:40:00,2017-08-29 23:40:00,40,mate,black,10+0,1613,1617,C57,Italian Game: Two Knights Defense |  Traxler Counterattack,8
True,2017-08-29 23:40:00,2017-08-29 23:40:00,108,resign,black,10+0,1627,1495,C50,Italian Game: Hungarian Defense,6
True,2017-08-29 23:40:00,2017-08-29 23:40:00,27,resign,white,10+0,1480,1643,C23,Bishop's Opening,3
True,2017-08-29 18:06:40,2017-08-29 18:06:40,63,resign,white,10+0,1631,1652,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
True,2017-08-29 18:06:40,2017-08-29 18:06:40,31,resign,white,10+0,1687,1641,C44,Ponziani Opening,5
True,2017-08-29 18:06:40,2017-08-29 18:06:40,71,resign,white,10+0,1630,1638,C55,Italian Game: Anti-Fried Liver Defense,6
True,2017-08-29 15:20:00,2017-08-29 18:06:40,92,mate,black,10+0,1414,1624,C60,Ruy Lopez: Cozio Defense,6
True,2017-08-29 15:20:00,2017-08-29 15:20:00,47,mate,white,10+0,1619,1419,C57,Italian Game: Two Knights Defense |  Knight Attack,7
True,2017-08-29 15:20:00,2017-08-29 15:20:00,56,resign,black,10+0,1629,1659,C42,Petrov's Defense #2,5
True,2017-08-29 15:20:00,2017-08-29 15:20:00,48,resign,white,10+0,1649,1639,C23,Bishop's Opening,3
True,2017-08-29 15:20:00,2017-08-29 15:20:00,124,resign,black,10+0,1677,1627,A00,Polish Opening,1
True,2017-08-29 15:20:00,2017-08-29 15:20:00,49,mate,white,10+0,1705,1636,C45,Scotch Game: Classical Variation,8
True,2017-08-29 15:20:00,2017-08-29 15:20:00,64,resign,black,10+0,1647,1635,B96,Sicilian Defense: Najdorf Variation,13
True,2017-08-29 01:26:40,2017-08-29 01:26:40,29,resign,white,10+0,1637,1627,C53,Italian Game: Classical Variation #2,7
True,2017-08-28 19:53:20,2017-08-28 22:40:00,45,resign,white,10+0,1626,1631,C50,Italian Game,5
True,2017-08-28 17:06:40,2017-08-28 17:06:40,96,resign,black,10+0,1602,1615,C34,King's Gambit Accepted |  Fischer Defense,6
True,2017-08-28 17:06:40,2017-08-28 17:06:40,92,resign,black,10+0,1634,1603,C23,Bishop's Opening,3
True,2017-08-28 17:06:40,2017-08-28 17:06:40,40,mate,black,10+0,1611,1591,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
True,2017-08-28 17:06:40,2017-08-28 17:06:40,123,mate,white,10+0,1579,1623,C54,Italian Game: Giuoco Piano |  Aitken Variation,19
True,2017-08-28 17:06:40,2017-08-28 17:06:40,129,mate,white,10+0,1995,1581,A05,King's Indian Attack: Symmetrical Defense,4
True,2017-08-28 17:06:40,2017-08-28 17:06:40,120,mate,black,10+0,1589,1569,D92,Gruenfeld Defense: Three Knights Variation |  Hungarian Attack,9
True,2017-08-27 21:40:00,2017-08-27 21:40:00,71,draw,draw,10+0,1570,1555,C55,Italian Game: Anti-Fried Liver Defense,6
True,2017-08-27 16:06:40,2017-08-27 16:06:40,97,mate,white,10+0,1559,1557,C00,French Defense: Knight Variation,3
True,2017-08-27 16:06:40,2017-08-27 16:06:40,60,resign,white,10+0,1546,1571,A45,Indian Game,2
True,2017-08-25 00:13:20,2017-08-25 00:13:20,57,resign,white,10+0,1550,1567,B21,Sicilian Defense: Smith-Morra Gambit Declined |  Push Variation,6
True,2017-08-25 00:13:20,2017-08-25 00:13:20,38,resign,white,5+7,1560,1419,B12,Caro-Kann Defense: Advance Variation,5
True,2017-08-23 17:40:00,2017-08-23 17:40:00,111,resign,white,8+0,1840,1564,C45,Scotch Game: Haxo Gambit,8
True,2017-08-19 19:13:20,2017-08-19 19:13:20,119,resign,black,10+0,1660,1549,A49,East Indian Defense,4
True,2017-08-18 18:13:20,2017-08-18 18:13:20,33,mate,white,10+0,1534,1678,C41,Philidor Defense,5
True,2017-08-13 18:46:40,2017-08-13 18:46:40,32,resign,white,10+0,1789,1538,E10,Blumenfeld Countergambit #2,6
True,2017-08-08 11:00:00,2017-08-08 11:00:00,96,resign,black,15+0,1841,1921,C22,Center Game: Berger Variation,8
True,2017-08-04 09:46:40,2017-08-04 09:46:40,92,draw,draw,8+10,1926,1737,A04,Zukertort Opening: Queenside Fianchetto Variation,2
True,2017-08-03 14:20:00,2017-08-03 14:20:00,64,resign,black,8+2,1629,1887,D00,Queen's Pawn Game #2,3
True,2017-08-03 14:20:00,2017-08-03 14:20:00,10,resign,black,5+5,1860,1712,C37,King's Gambit Accepted |  King's Knight Gambit,7
True,2017-08-01 15:06:40,2017-08-01 15:06:40,85,resign,white,20+8,1500,1568,A09,Reti Opening: Reti Accepted,4
True,2017-08-29 04:13:20,2017-08-29 04:13:20,40,resign,black,10+0,1780,2132,B90,Sicilian Defense: Najdorf Variation,10
True,2017-08-21 21:13:20,2017-08-21 21:13:20,58,resign,black,10+0,966,1124,B01,Scandinavian Defense,2
True,2017-08-17 00:33:20,2017-08-17 00:33:20,26,outoftime,black,15+15,884,951,A01,Nimzo-Larsen Attack: Modern Variation,2
True,2017-08-13 16:00:00,2017-08-13 16:00:00,4,outoftime,black,15+15,945,1070,C40,King's Knight Opening,3
True,2017-08-12 09:26:40,2017-08-12 09:26:40,118,mate,black,10+0,971,1149,B00,King's Pawn Game: Nimzowitsch Defense,3
True,2017-08-11 00:06:40,2017-08-11 00:06:40,11,mate,white,15+15,1238,985,A00,Van't Kruijs Opening,1
True,2017-08-10 18:33:20,2017-08-10 18:33:20,163,outoftime,draw,10+0,972,1247,A20,English Opening: King's English Variation,2
True,2017-08-10 18:33:20,2017-08-10 18:33:20,95,mate,white,10+0,1107,961,B00,Nimzowitsch Defense: Mikenas Variation,4
True,2017-08-10 15:46:40,2017-08-10 15:46:40,37,resign,black,10+0,974,1129,D00,Queen's Pawn Game: Chigorin Variation,3
True,2017-08-09 23:06:40,2017-08-10 01:53:20,101,mate,white,10+2,1203,970,C21,Center Game #2,3
True,2017-08-09 23:06:40,2017-08-09 23:06:40,80,outoftime,black,10+0,998,937,C00,French Defense: Pelikan Variation,5
True,2017-08-09 23:06:40,2017-08-09 23:06:40,78,resign,black,10+0,1016,1126,A00,Van't Kruijs Opening,1
True,2017-08-09 09:13:20,2017-08-09 09:13:20,89,outoftime,draw,10+0,1025,1153,C01,French Defense: Mediterranean Defense,4
True,2017-08-09 09:13:20,2017-08-09 09:13:20,42,mate,black,10+0,1047,1151,D02,Queen's Pawn Game: Chigorin Variation,4
True,2017-08-08 22:06:40,2017-08-08 22:06:40,8,outoftime,black,10+0,998,1016,C44,Ponziani Opening: Romanishin Variation,6
True,2017-08-08 22:06:40,2017-08-08 22:06:40,101,outoftime,white,10+0,1127,1044,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-08-07 23:53:20,2017-08-07 23:53:20,65,outoftime,white,10+0,1020,1200,D02,Queen's Pawn Game: Zukertort Variation,3
True,2017-08-07 21:06:40,2017-08-07 21:06:40,60,mate,black,10+0,1069,1071,D02,Queen's Pawn Game: Symmetrical Variation,4
True,2017-08-07 21:06:40,2017-08-07 21:06:40,71,draw,draw,10+0,1071,1068,D00,Queen's Pawn Game: Mason Attack,3
True,2017-08-07 15:33:20,2017-08-07 15:33:20,44,resign,black,10+0,1115,1223,D01,Queen's Pawn Game: Chigorin Variation,4
True,2017-08-07 15:33:20,2017-08-07 15:33:20,20,resign,black,10+0,1190,1213,D01,Queen's Pawn Game: Chigorin Variation,4
